63.15510676;0.62856816;63.70907954;1.11362986;61.76323906;1.41518966
63.13166781;0.62535935;63.7047087;1.11348348;61.76904097;1.41511183
63.10813466;0.62223597;63.70030202;1.11333573;61.77488019;1.41502448
63.0844012;0.61918486;63.69585961;1.11318667;61.78075641;1.41492775
63.06042391;0.61620043;63.6913816;1.11303636;61.78666929;1.41482174
63.03622494;0.61328435;63.6868681;1.1128849;61.79261852;1.41470656
63.0118919;0.610445;63.68231924;1.11273234;61.79860376;1.41458234
62.98757473;0.60769655;63.67773514;1.11257876;61.8046247;1.41444918
62.96347838;0.60505773;63.67311592;1.11242424;61.810681;1.41430719
62.93985096;0.6025502;63.66846172;1.11226885;61.81677234;1.41415649
62.91696754;0.60019664;63.66377265;1.11211266;61.8228984;1.41399718
62.89511081;0.59801879;63.65904884;1.11195577;61.82905883;1.41382938
62.87455057;0.59603545;63.65429042;1.11179823;61.83525332;1.41365321
62.85551485;0.59425928;63.64949751;1.11164014;61.84148153;1.41346876
62.83811738;0.59268961;63.64467026;1.11148157;61.84774313;1.41327614
62.8223399;0.59131356;63.63980878;1.11132261;61.8540378;1.41307548
62.80807097;0.59011076;63.6349132;1.11116333;61.8603652;1.41286686
62.79514171;0.58905709;63.62998366;1.11100381;61.86672499;1.41265041
62.78335274;0.58812723;63.62502029;1.11084415;61.87311685;1.41242622
62.77249236;0.58729629;63.62002322;1.11068441;61.87954044;1.41219441
62.76234739;0.58654065;63.61499259;1.1105247;61.88599543;1.41195508
62.75270824;0.58583819;63.60992853;1.11036509;61.89248148;1.41170833
62.74336989;0.58516822;63.60483117;1.11020567;61.89899826;1.41145426
62.73412972;0.58451111;63.59970066;1.11004652;61.90554544;1.41119299
62.72480119;0.58384933;63.59453713;1.10988774;61.91212267;1.41092462
62.71538136;0.58318137;63.58934071;1.1097294;61.91872963;1.41064924
62.70596543;0.58251437;63.58411154;1.10957161;61.92536596;1.41036695
62.69663405;0.58185443;63.57884977;1.10941444;61.93203135;1.41007787
62.68745654;0.58120687;63.57355554;1.10925799;61.93872544;1.40978209
62.67849497;0.58057655;63.56822898;1.10910235;61.94544791;1.40947971
62.66980803;0.57996812;63.56287024;1.1089476;61.95219841;1.40917082
62.66145481;0.57938638;63.55747946;1.10879385;61.9589766;1.40885553
62.65349913;0.57883661;63.55205678;1.10864117;61.96578215;1.40853394
62.64601504;0.578325;63.54660235;1.10848968;61.97261471;1.40820614
62.63909414;0.57785933;63.54111632;1.10833944;61.97947395;1.40787222
62.63285599;0.57744982;63.53559882;1.10819057;61.98635952;1.40753228
62.62735685;0.57710251;63.53005001;1.10804315;61.99327108;1.40718642
62.62247642;0.57681096;63.52447004;1.10789728;62.0002083;1.40683474
62.61809369;0.57656931;63.51885905;1.10775305;62.00717082;1.40647731
62.61410345;0.57637384;63.51321719;1.10761056;62.01415832;1.40611424
62.61040771;0.57622263;63.50754461;1.1074699;62.02117044;1.40574562
62.60690714;0.57611544;63.50184147;1.10733117;62.02820685;1.40537153
62.60349132;0.57605359;63.49610792;1.10719446;62.0352672;1.40499207
62.60002678;0.57603978;63.49034411;1.10705987;62.04235114;1.40460733
62.59634227;0.57607743;63.4845502;1.10692749;62.04945835;1.40421739
62.59221305;0.57616924;63.47872634;1.10679743;62.05658846;1.40382234
62.5873535;0.57631355;63.47287269;1.10666978;62.06374115;1.40342226
62.58145668;0.57649991;63.4669894;1.10654462;62.07091606;1.40301725
62.5743626;0.5767242;63.46107664;1.10642207;62.07811285;1.40260738
62.56606334;0.57698658;63.45513456;1.10630222;62.08533118;1.40219275
62.55670703;0.57728239;63.44916332;1.10618516;62.0925707;1.40177342
62.54663786;0.57760074;63.44316309;1.106071;62.09983106;1.40134949
62.53638034;0.57792504;63.43713403;1.10595982;62.10711193;1.40092102
62.52654181;0.5782361;63.43107631;1.10585172;62.11441296;1.40048811
62.51765264;0.57851714;63.42499008;1.10574681;62.12173381;1.40005083
62.5100121;0.5787587;63.41887552;1.10564517;62.12907411;1.39960925
62.50361154;0.57896106;63.41273279;1.1055469;62.13643355;1.39916345
62.49815393;0.57913361;63.40656207;1.10545211;62.14381175;1.3987135
62.49312841;0.57929249;63.40036352;1.10536087;62.15120839;1.39825948
62.48790652;0.57945759;63.39413731;1.10527329;62.15862316;1.3978014
62.4819173;0.57964694;63.38788362;1.10518947;62.16605581;1.39733923
62.47477175;0.57987286;63.38160262;1.10510949;62.17350611;1.39687289
62.46634362;0.58013932;63.37529449;1.10503345;62.18097382;1.39640233
62.45681724;0.58044051;63.3689594;1.10496145;62.18845872;1.39592747
62.44664934;0.58076197;63.36259753;1.10489357;62.19596056;1.39544824
62.43643812;0.58108481;63.35620907;1.10482991;62.20347913;1.39496458
62.42675589;0.58139092;63.3497942;1.10477056;62.21101418;1.39447641
62.41802231;0.58166705;63.34335309;1.1047156;62.21856549;1.39398364
62.41045836;0.58190619;63.33688593;1.10466513;62.22613282;1.39348619
62.40410963;0.58210691;63.33039291;1.10461924;62.23371595;1.39298398
62.39890186;0.58227156;63.32387422;1.10457802;62.24131463;1.39247691
62.39467252;0.58240527;63.31733005;1.10454154;62.24892866;1.39196488
62.39119854;0.5825151;63.31076059;1.1045099;62.25655778;1.39144778
62.38826668;0.5826078;63.30416602;1.10448318;62.26420178;1.39092551
62.38570139;0.5826889;63.29754656;1.10446147;62.27186043;1.39039793
62.38336523;0.58276276;63.29090239;1.10444484;62.27953348;1.3898649
62.38115082;0.58283277;63.28423371;1.10443338;62.28722072;1.38932629
62.37897184;0.58290166;63.27754073;1.10442716;62.29492191;1.38878191
62.37675515;0.58297175;63.27082365;1.10442627;62.30263681;1.38823155
62.37443419;0.58304513;63.26408266;1.10443078;62.31036519;1.38767496
62.37194332;0.58312388;63.25731799;1.10444077;62.31810681;1.38711181
62.36921141;0.58321049;63.25052983;1.1044563;62.32586141;1.38654161
62.36612099;0.58331877;63.24371841;1.10447746;62.33362871;1.38596343
62.36250845;0.58347576;63.23688393;1.10450431;62.34140821;1.38537327
62.35821621;0.58370754;63.23002661;1.10453692;62.34919983;1.38477295
62.35308992;0.58403953;63.22314666;1.10457535;62.3570036;1.38416624
62.3469746;0.58449736;63.21624432;1.10461968;62.36481935;1.38355356
62.33971308;0.58510734;63.20931979;1.10466996;62.37264685;1.38293508
62.3311464;0.58589661;63.20237331;1.10472625;62.38048592;1.38231089
62.32111591;0.58689304;63.1954051;1.10478862;62.38833631;1.381681
62.30946719;0.58812479;63.1884154;1.10485711;62.39619783;1.38104541
